datasetid,doi,status_code,doi_in_crossref
26427,10.1007/s00334-003-0009-4,200,True
23018,10.1080/00173134.2014.927916,200,True
23019,10.1080/00173134.2014.927916,200,True
23024,10.1016/j.palaeo.2005.01.013,200,True
41490,10.1080/00173134.2011.573863,200,True
41491,10.1080/00173134.2011.573863,200,True
24029,10.1080/00173134.2012.720707,200,True
24030,10.1080/00173134.2012.720707,200,True
24032,10.1016/j.revpalbo.2014.06.002,200,True
24170,10.1177/0959683611405243,200,True
24171,10.1177/0959683611405243,200,True
24084,10.1016/S1040-6182(01)00105-7,200,True
24168,10.1177/0959683614540729,200,True
24169,10.1177/0959683614540729,200,True
24111,10.1080/00173130903435846,200,True
24112,10.1080/00173130903435846,200,True
24176,10.1038/ncomms2516,200,True
24177,10.1038/ncomms2516,200,True
25690,10.1038/ncomms2516,200,True
24181,10.2478/s11756-008-0021-3,200,True
24180,10.1016/j.quascirev.2009.12.008,200,True
24181,10.1016/j.quascirev.2009.12.008,200,True
24220,10.1016/S0277-3791(99)00108-0,200,True
24221,10.1016/S0277-3791(99)00108-0,200,True
8513,10.1017/S0033822200037747,200,True
40394,10.1017/S0033822200037747,200,True
24226,10.2478/s11756-014-0381-9,200,True
24227,10.2478/s11756-014-0381-9,200,True
24228,10.2478/s11756-014-0381-9,200,True
24229,10.2478/s11756-014-0381-9,200,True
24242,10.1080/00173134.2011.645551,200,True
24243,10.1080/00173134.2011.645551,200,True
24243,10.1016/j.jas.2011.06.026,200,True
24247,10.1111/j.1365-2699.2008.01974.x,200,True
24249,10.1080/00173130902759816,200,True
24250,10.1080/00173130902759816,200,True
24275,10.1007/s00334-005-0074-y,200,True
24692,10.1894/0038-4909-57.4.399,200,True
24693,10.1894/0038-4909-57.4.399,200,True
25291,10.4095/297451,200,True
25691,10.1023/A:1021675225099,200,True
25692,10.1023/A:1021675225099,200,True
25693,10.1023/A:1021675225099,200,True
25694,10.1023/A:1021675225099,200,True
25705,10.1023/A:1021675225099,200,True
25706,10.1023/A:1021675225099,200,True
25707,10.1023/A:1021675225099,200,True
25708,10.1023/A:1021675225099,200,True
25709,10.1023/A:1021675225099,200,True
25710,10.1023/A:1021675225099,200,True
25711,10.1023/A:1021675225099,200,True
25712,10.1023/A:1021675225099,200,True
26261,10.1023/A:1021675225099,200,True
26262,10.1023/A:1021675225099,200,True
26263,10.1023/A:1021675225099,200,True
26264,10.1023/A:1021675225099,200,True
26265,10.1023/A:1021675225099,200,True
26266,10.1023/A:1021675225099,200,True
26267,10.1023/A:1021675225099,200,True
26268,10.1023/A:1021675225099,200,True
26269,10.1023/A:1021675225099,200,True
26270,10.1023/A:1021675225099,200,True
26271,10.1023/A:1021675225099,200,True
26272,10.1023/A:1021675225099,200,True
26273,10.1023/A:1021675225099,200,True
26274,10.1023/A:1021675225099,200,True
26275,10.1023/A:1021675225099,200,True
26276,10.1023/A:1021675225099,200,True
26277,10.1023/A:1021675225099,200,True
26278,10.1023/A:1021675225099,200,True
26279,10.1023/A:1021675225099,200,True
26280,10.1023/A:1021675225099,200,True
26281,10.1023/A:1021675225099,200,True
26282,10.1023/A:1021675225099,200,True
26825,10.1023/A:1021675225099,200,True
26826,10.1023/A:1021675225099,200,True
26827,10.1023/A:1021675225099,200,True
26828,10.1023/A:1021675225099,200,True
26829,10.1023/A:1021675225099,200,True
26830,10.1023/A:1021675225099,200,True
26831,10.1023/A:1021675225099,200,True
26832,10.1023/A:1021675225099,200,True
26833,10.1023/A:1021675225099,200,True
26834,10.1023/A:1021675225099,200,True
26835,10.1023/A:1021675225099,200,True
26836,10.1023/A:1021675225099,200,True
26837,10.1023/A:1021675225099,200,True
26838,10.1023/A:1021675225099,200,True
26839,10.1023/A:1021675225099,200,True
26840,10.1023/A:1021675225099,200,True
26841,10.1023/A:1021675225099,200,True
26842,10.1023/A:1021675225099,200,True
26843,10.1023/A:1021675225099,200,True
26844,10.1023/A:1021675225099,200,True
26845,10.1023/A:1021675225099,200,True
27027,10.1023/A:1021675225099,200,True
27028,10.1023/A:1021675225099,200,True
27029,10.1023/A:1021675225099,200,True
27030,10.1023/A:1021675225099,200,True
27031,10.1023/A:1021675225099,200,True
27032,10.1023/A:1021675225099,200,True
27033,10.1023/A:1021675225099,200,True
27034,10.1023/A:1021675225099,200,True
27035,10.1023/A:1021675225099,200,True
27036,10.1023/A:1021675225099,200,True
27037,10.1023/A:1021675225099,200,True
27038,10.1023/A:1021675225099,200,True
27039,10.1023/A:1021675225099,200,True
27040,10.1023/A:1021675225099,200,True
27041,10.1023/A:1021675225099,200,True
27042,10.1023/A:1021675225099,200,True
27043,10.1023/A:1021675225099,200,True
27044,10.1023/A:1021675225099,200,True
27045,10.1023/A:1021675225099,200,True
27046,10.1023/A:1021675225099,200,True
27047,10.1023/A:1021675225099,200,True
27048,10.1023/A:1021675225099,200,True
27049,10.1023/A:1021675225099,200,True
27050,10.1023/A:1021675225099,200,True
27051,10.1023/A:1021675225099,200,True
27052,10.1023/A:1021675225099,200,True
27053,10.1023/A:1021675225099,200,True
27054,10.1023/A:1021675225099,200,True
27055,10.1023/A:1021675225099,200,True
27056,10.1023/A:1021675225099,200,True
27057,10.1023/A:1021675225099,200,True
27058,10.1023/A:1021675225099,200,True
27059,10.1023/A:1021675225099,200,True
27060,10.1023/A:1021675225099,200,True
27061,10.1023/A:1021675225099,200,True
27062,10.1023/A:1021675225099,200,True
27063,10.1023/A:1021675225099,200,True
27064,10.1023/A:1021675225099,200,True
27065,10.1023/A:1021675225099,200,True
27066,10.1023/A:1021675225099,200,True
27114,10.1023/A:1021675225099,200,True
27115,10.1023/A:1021675225099,200,True
27116,10.1023/A:1021675225099,200,True
27117,10.1023/A:1021675225099,200,True
27118,10.1023/A:1021675225099,200,True
27119,10.1023/A:1021675225099,200,True
27120,10.1023/A:1021675225099,200,True
27121,10.1023/A:1021675225099,200,True
27122,10.1023/A:1021675225099,200,True
27123,10.1023/A:1021675225099,200,True
27124,10.1023/A:1021675225099,200,True
27125,10.1023/A:1021675225099,200,True
27126,10.1023/A:1021675225099,200,True
27127,10.1023/A:1021675225099,200,True
27128,10.1023/A:1021675225099,200,True
27129,10.1023/A:1021675225099,200,True
27130,10.1023/A:1021675225099,200,True
27131,10.1023/A:1021675225099,200,True
27132,10.1023/A:1021675225099,200,True
27133,10.1023/A:1021675225099,200,True
27134,10.1023/A:1021675225099,200,True
27135,10.1023/A:1021675225099,200,True
27136,10.1023/A:1021675225099,200,True
27137,10.1023/A:1021675225099,200,True
27138,10.1023/A:1021675225099,200,True
27139,10.1023/A:1021675225099,200,True
27140,10.1023/A:1021675225099,200,True
27141,10.1023/A:1021675225099,200,True
27142,10.1023/A:1021675225099,200,True
27143,10.1023/A:1021675225099,200,True
27292,10.1023/A:1021675225099,200,True
27293,10.1023/A:1021675225099,200,True
27294,10.1023/A:1021675225099,200,True
27295,10.1023/A:1021675225099,200,True
27296,10.1023/A:1021675225099,200,True
27297,10.1023/A:1021675225099,200,True
27298,10.1023/A:1021675225099,200,True
27299,10.1023/A:1021675225099,200,True
27300,10.1023/A:1021675225099,200,True
27301,10.1023/A:1021675225099,200,True
27302,10.1023/A:1021675225099,200,True
27303,10.1023/A:1021675225099,200,True
27304,10.1023/A:1021675225099,200,True
27305,10.1023/A:1021675225099,200,True
27306,10.1023/A:1021675225099,200,True
27307,10.1023/A:1021675225099,200,True
27308,10.1023/A:1021675225099,200,True
27309,10.1023/A:1021675225099,200,True
27310,10.1023/A:1021675225099,200,True
27311,10.1023/A:1021675225099,200,True
27312,10.1023/A:1021675225099,200,True
27313,10.1023/A:1021675225099,200,True
27314,10.1023/A:1021675225099,200,True
27315,10.1023/A:1021675225099,200,True
27316,10.1023/A:1021675225099,200,True
27317,10.1023/A:1021675225099,200,True
27318,10.1023/A:1021675225099,200,True
27319,10.1023/A:1021675225099,200,True
27320,10.1023/A:1021675225099,200,True
27321,10.1023/A:1021675225099,200,True
27322,10.1023/A:1021675225099,200,True
27323,10.1023/A:1021675225099,200,True
27324,10.1023/A:1021675225099,200,True
27325,10.1023/A:1021675225099,200,True
27326,10.1023/A:1021675225099,200,True
27327,10.1023/A:1021675225099,200,True
27328,10.1023/A:1021675225099,200,True
27329,10.1023/A:1021675225099,200,True
27330,10.1023/A:1021675225099,200,True
27331,10.1023/A:1021675225099,200,True
27332,10.1023/A:1021675225099,200,True
27333,10.1023/A:1021675225099,200,True
27334,10.1023/A:1021675225099,200,True
27402,10.1023/A:1021675225099,200,True
27403,10.1023/A:1021675225099,200,True
27404,10.1023/A:1021675225099,200,True
27405,10.1023/A:1021675225099,200,True
27406,10.1023/A:1021675225099,200,True
27407,10.1023/A:1021675225099,200,True
27408,10.1023/A:1021675225099,200,True
27409,10.1023/A:1021675225099,200,True
27410,10.1023/A:1021675225099,200,True
27411,10.1023/A:1021675225099,200,True
27412,10.1023/A:1021675225099,200,True
27413,10.1023/A:1021675225099,200,True
27414,10.1023/A:1021675225099,200,True
27415,10.1023/A:1021675225099,200,True
27416,10.1023/A:1021675225099,200,True
27417,10.1023/A:1021675225099,200,True
27418,10.1023/A:1021675225099,200,True
27419,10.1023/A:1021675225099,200,True
27420,10.1023/A:1021675225099,200,True
27421,10.1023/A:1021675225099,200,True
27422,10.1023/A:1021675225099,200,True
27423,10.1023/A:1021675225099,200,True
27424,10.1023/A:1021675225099,200,True
27425,10.1023/A:1021675225099,200,True
27462,10.1023/A:1021675225099,200,True
27463,10.1023/A:1021675225099,200,True
27464,10.1023/A:1021675225099,200,True
27465,10.1023/A:1021675225099,200,True
27466,10.1023/A:1021675225099,200,True
27467,10.1023/A:1021675225099,200,True
27468,10.1023/A:1021675225099,200,True
27469,10.1023/A:1021675225099,200,True
27470,10.1023/A:1021675225099,200,True
27471,10.1023/A:1021675225099,200,True
27472,10.1023/A:1021675225099,200,True
27473,10.1023/A:1021675225099,200,True
27474,10.1023/A:1021675225099,200,True
27475,10.1023/A:1021675225099,200,True
27476,10.1023/A:1021675225099,200,True
27477,10.1023/A:1021675225099,200,True
27478,10.1023/A:1021675225099,200,True
27479,10.1023/A:1021675225099,200,True
27480,10.1023/A:1021675225099,200,True
27481,10.1023/A:1021675225099,200,True
27482,10.1023/A:1021675225099,200,True
27483,10.1023/A:1021675225099,200,True
27583,10.1023/A:1021675225099,200,True
27584,10.1023/A:1021675225099,200,True
27585,10.1023/A:1021675225099,200,True
27586,10.1023/A:1021675225099,200,True
27587,10.1023/A:1021675225099,200,True
27588,10.1023/A:1021675225099,200,True
27589,10.1023/A:1021675225099,200,True
27590,10.1023/A:1021675225099,200,True
27591,10.1023/A:1021675225099,200,True
27592,10.1023/A:1021675225099,200,True
27593,10.1023/A:1021675225099,200,True
27594,10.1023/A:1021675225099,200,True
27595,10.1023/A:1021675225099,200,True
27596,10.1023/A:1021675225099,200,True
27597,10.1023/A:1021675225099,200,True
27598,10.1023/A:1021675225099,200,True
27599,10.1023/A:1021675225099,200,True
27600,10.1023/A:1021675225099,200,True
27601,10.1023/A:1021675225099,200,True
27602,10.1023/A:1021675225099,200,True
27603,10.1023/A:1021675225099,200,True
27604,10.1023/A:1021675225099,200,True
27605,10.1023/A:1021675225099,200,True
27606,10.1023/A:1021675225099,200,True
27607,10.1023/A:1021675225099,200,True
27608,10.1023/A:1021675225099,200,True
27609,10.1023/A:1021675225099,200,True
27610,10.1023/A:1021675225099,200,True
27611,10.1023/A:1021675225099,200,True
27612,10.1023/A:1021675225099,200,True
27613,10.1023/A:1021675225099,200,True
27614,10.1023/A:1021675225099,200,True
27675,10.1023/A:1021675225099,200,True
27676,10.1023/A:1021675225099,200,True
27677,10.1023/A:1021675225099,200,True
27678,10.1023/A:1021675225099,200,True
27679,10.1023/A:1021675225099,200,True
27680,10.1023/A:1021675225099,200,True
27681,10.1023/A:1021675225099,200,True
27682,10.1023/A:1021675225099,200,True
27683,10.1023/A:1021675225099,200,True
27684,10.1023/A:1021675225099,200,True
27685,10.1023/A:1021675225099,200,True
27686,10.1023/A:1021675225099,200,True
27687,10.1023/A:1021675225099,200,True
27688,10.1023/A:1021675225099,200,True
27689,10.1023/A:1021675225099,200,True
27690,10.1023/A:1021675225099,200,True
27691,10.1023/A:1021675225099,200,True
27692,10.1023/A:1021675225099,200,True
27693,10.1023/A:1021675225099,200,True
27694,10.1023/A:1021675225099,200,True
27695,10.1023/A:1021675225099,200,True
27696,10.1023/A:1021675225099,200,True
27697,10.1023/A:1021675225099,200,True
27698,10.1023/A:1021675225099,200,True
27699,10.1023/A:1021675225099,200,True
27700,10.1023/A:1021675225099,200,True
27701,10.1023/A:1021675225099,200,True
27702,10.1023/A:1021675225099,200,True
27703,10.1023/A:1021675225099,200,True
27704,10.1023/A:1021675225099,200,True
27705,10.1023/A:1021675225099,200,True
27706,10.1023/A:1021675225099,200,True
27707,10.1023/A:1021675225099,200,True
27708,10.1023/A:1021675225099,200,True
27709,10.1023/A:1021675225099,200,True
27710,10.1023/A:1021675225099,200,True
27711,10.1023/A:1021675225099,200,True
27712,10.1023/A:1021675225099,200,True
27713,10.1023/A:1021675225099,200,True
27714,10.1023/A:1021675225099,200,True
27715,10.1023/A:1021675225099,200,True
27716,10.1023/A:1021675225099,200,True
27717,10.1023/A:1021675225099,200,True
27718,10.1023/A:1021675225099,200,True
27719,10.1023/A:1021675225099,200,True
27720,10.1023/A:1021675225099,200,True
27721,10.1023/A:1021675225099,200,True
27722,10.1023/A:1021675225099,200,True
27723,10.1023/A:1021675225099,200,True
27724,10.1023/A:1021675225099,200,True
27725,10.1023/A:1021675225099,200,True
27726,10.1023/A:1021675225099,200,True
27727,10.1023/A:1021675225099,200,True
27728,10.1023/A:1021675225099,200,True
27729,10.1023/A:1021675225099,200,True
24800,10.1016/j.epsl.2015.12.021,200,True
25390,10.1016/j.yqres.2005.01.006,200,True
25393,10.1016/j.yqres.2005.01.006,200,True
25338,10.1002/2017JG004015,200,True
25339,10.1002/2017JG004015,200,True
25340,10.1002/2017JG004015,200,True
25341,10.1002/2017JG004015,200,True
25342,10.1002/2017JG004015,200,True
25345,10.1002/2017JG004015,200,True
25346,10.1002/2017JG004015,200,True
25347,10.1002/2017JG004015,200,True
25348,10.1002/2017JG004015,200,True
25349,10.1002/2017JG004015,200,True
25364,10.1002/2017JG004015,200,True
25365,10.1002/2017JG004015,200,True
25366,10.1002/2017JG004015,200,True
25367,10.1002/2017JG004015,200,True
25368,10.1002/2017JG004015,200,True
26603,10.4311/jcks2009pa128,200,True
26665,10.4311/jcks2009pa128,200,True
26666,10.4311/jcks2009pa128,200,True
26668,10.4311/jcks2009pa128,200,True
25685,10.1111/j.1366-9516.2005.00154.x,200,True
25686,10.1111/j.1366-9516.2005.00154.x,200,True
25687,10.1111/j.1366-9516.2005.00154.x,200,True
25688,10.1111/j.1366-9516.2005.00154.x,200,True
25689,10.1111/j.1366-9516.2005.00154.x,200,True
26451,10.1111/j.1366-9516.2005.00154.x,200,True
26452,10.1111/j.1366-9516.2005.00154.x,200,True
26453,10.1111/j.1366-9516.2005.00154.x,200,True
26454,10.1111/j.1366-9516.2005.00154.x,200,True
26455,10.1111/j.1366-9516.2005.00154.x,200,True
26456,10.1111/j.1366-9516.2005.00154.x,200,True
26457,10.1111/j.1366-9516.2005.00154.x,200,True
26458,10.1111/j.1366-9516.2005.00154.x,200,True
26585,10.1111/j.1366-9516.2005.00154.x,200,True
26586,10.1111/j.1366-9516.2005.00154.x,200,True
26587,10.1111/j.1366-9516.2005.00154.x,200,True
26588,10.1111/j.1366-9516.2005.00154.x,200,True
26589,10.1111/j.1366-9516.2005.00154.x,200,True
26945,10.1111/j.1366-9516.2005.00154.x,200,True
26946,10.1111/j.1366-9516.2005.00154.x,200,True
26947,10.1111/j.1366-9516.2005.00154.x,200,True
26948,10.1111/j.1366-9516.2005.00154.x,200,True
26949,10.1111/j.1366-9516.2005.00154.x,200,True
26950,10.1111/j.1366-9516.2005.00154.x,200,True
26951,10.1111/j.1366-9516.2005.00154.x,200,True
26952,10.1111/j.1366-9516.2005.00154.x,200,True
26953,10.1111/j.1366-9516.2005.00154.x,200,True
26954,10.1111/j.1366-9516.2005.00154.x,200,True
26955,10.1111/j.1366-9516.2005.00154.x,200,True
26956,10.1111/j.1366-9516.2005.00154.x,200,True
26957,10.1111/j.1366-9516.2005.00154.x,200,True
26958,10.1111/j.1366-9516.2005.00154.x,200,True
27000,10.1111/j.1366-9516.2005.00154.x,200,True
27001,10.1111/j.1366-9516.2005.00154.x,200,True
27002,10.1111/j.1366-9516.2005.00154.x,200,True
27003,10.1111/j.1366-9516.2005.00154.x,200,True
27004,10.1111/j.1366-9516.2005.00154.x,200,True
27005,10.1111/j.1366-9516.2005.00154.x,200,True
27006,10.1111/j.1366-9516.2005.00154.x,200,True
27007,10.1111/j.1366-9516.2005.00154.x,200,True
27008,10.1111/j.1366-9516.2005.00154.x,200,True
27009,10.1111/j.1366-9516.2005.00154.x,200,True
27067,10.1111/j.1366-9516.2005.00154.x,200,True
27068,10.1111/j.1366-9516.2005.00154.x,200,True
27069,10.1111/j.1366-9516.2005.00154.x,200,True
27070,10.1111/j.1366-9516.2005.00154.x,200,True
27071,10.1111/j.1366-9516.2005.00154.x,200,True
27072,10.1111/j.1366-9516.2005.00154.x,200,True
27073,10.1111/j.1366-9516.2005.00154.x,200,True
27074,10.1111/j.1366-9516.2005.00154.x,200,True
27183,10.1111/j.1366-9516.2005.00154.x,200,True
27184,10.1111/j.1366-9516.2005.00154.x,200,True
27185,10.1111/j.1366-9516.2005.00154.x,200,True
27186,10.1111/j.1366-9516.2005.00154.x,200,True
27187,10.1111/j.1366-9516.2005.00154.x,200,True
27188,10.1111/j.1366-9516.2005.00154.x,200,True
27189,10.1111/j.1366-9516.2005.00154.x,200,True
27190,10.1111/j.1366-9516.2005.00154.x,200,True
27191,10.1111/j.1366-9516.2005.00154.x,200,True
27192,10.1111/j.1366-9516.2005.00154.x,200,True
27193,10.1111/j.1366-9516.2005.00154.x,200,True
27194,10.1111/j.1366-9516.2005.00154.x,200,True
27195,10.1111/j.1366-9516.2005.00154.x,200,True
27196,10.1111/j.1366-9516.2005.00154.x,200,True
27197,10.1111/j.1366-9516.2005.00154.x,200,True
27198,10.1111/j.1366-9516.2005.00154.x,200,True
27199,10.1111/j.1366-9516.2005.00154.x,200,True
27200,10.1111/j.1366-9516.2005.00154.x,200,True
27201,10.1111/j.1366-9516.2005.00154.x,200,True
27202,10.1111/j.1366-9516.2005.00154.x,200,True
27203,10.1111/j.1366-9516.2005.00154.x,200,True
27204,10.1111/j.1366-9516.2005.00154.x,200,True
27205,10.1111/j.1366-9516.2005.00154.x,200,True
27206,10.1111/j.1366-9516.2005.00154.x,200,True
27207,10.1111/j.1366-9516.2005.00154.x,200,True
27208,10.1111/j.1366-9516.2005.00154.x,200,True
27209,10.1111/j.1366-9516.2005.00154.x,200,True
27210,10.1111/j.1366-9516.2005.00154.x,200,True
27211,10.1111/j.1366-9516.2005.00154.x,200,True
27212,10.1111/j.1366-9516.2005.00154.x,200,True
27213,10.1111/j.1366-9516.2005.00154.x,200,True
27214,10.1111/j.1366-9516.2005.00154.x,200,True
27215,10.1111/j.1366-9516.2005.00154.x,200,True
27216,10.1111/j.1366-9516.2005.00154.x,200,True
27217,10.1111/j.1366-9516.2005.00154.x,200,True
27218,10.1111/j.1366-9516.2005.00154.x,200,True
27219,10.1111/j.1366-9516.2005.00154.x,200,True
27220,10.1111/j.1366-9516.2005.00154.x,200,True
27221,10.1111/j.1366-9516.2005.00154.x,200,True
27222,10.1111/j.1366-9516.2005.00154.x,200,True
27223,10.1111/j.1366-9516.2005.00154.x,200,True
27535,10.1111/j.1366-9516.2005.00154.x,200,True
27536,10.1111/j.1366-9516.2005.00154.x,200,True
27537,10.1111/j.1366-9516.2005.00154.x,200,True
27538,10.1111/j.1366-9516.2005.00154.x,200,True
27539,10.1111/j.1366-9516.2005.00154.x,200,True
27540,10.1111/j.1366-9516.2005.00154.x,200,True
27541,10.1111/j.1366-9516.2005.00154.x,200,True
27542,10.1111/j.1366-9516.2005.00154.x,200,True
27543,10.1111/j.1366-9516.2005.00154.x,200,True
27544,10.1111/j.1366-9516.2005.00154.x,200,True
27545,10.1111/j.1366-9516.2005.00154.x,200,True
27546,10.1111/j.1366-9516.2005.00154.x,200,True
27547,10.1111/j.1366-9516.2005.00154.x,200,True
27548,10.1111/j.1366-9516.2005.00154.x,200,True
27549,10.1111/j.1366-9516.2005.00154.x,200,True
27556,10.1111/j.1366-9516.2005.00154.x,200,True
27557,10.1111/j.1366-9516.2005.00154.x,200,True
27558,10.1111/j.1366-9516.2005.00154.x,200,True
27559,10.1111/j.1366-9516.2005.00154.x,200,True
27560,10.1111/j.1366-9516.2005.00154.x,200,True
27561,10.1111/j.1366-9516.2005.00154.x,200,True
27562,10.1111/j.1366-9516.2005.00154.x,200,True
27563,10.1111/j.1366-9516.2005.00154.x,200,True
27564,10.1111/j.1366-9516.2005.00154.x,200,True
27575,10.1111/j.1366-9516.2005.00154.x,200,True
27576,10.1111/j.1366-9516.2005.00154.x,200,True
27577,10.1111/j.1366-9516.2005.00154.x,200,True
27578,10.1111/j.1366-9516.2005.00154.x,200,True
27579,10.1111/j.1366-9516.2005.00154.x,200,True
27580,10.1111/j.1366-9516.2005.00154.x,200,True
27581,10.1111/j.1366-9516.2005.00154.x,200,True
